author,reviewer,Feedback,Time,Assignment,Round,,,
D1030965,D1051253,,9/26/2022 17:51,HW1,1,,,
D1030965,D1051253,沒有Java Doc,9/26/2022 17:51,HW1,1,,,
D1030965,D1051253,,9/30/2022 9:02,HW1,2,,,
D1030965,D1051253,,9/30/2022 9:02,HW1,2,,,
D1030965,D1051253,,9/30/2022 9:02,HW1,2,,,
D1030965,D1051253,,9/30/2022 9:02,HW1,2,,,
D1030965,D1051253,,9/30/2022 9:02,HW1,2,,,
D1030965,D1051253,沒問題,9/30/2022 9:02,HW1,2,,,
D1030978,D1051267,否,9/26/2022 17:51,HW1,1,,,
D1030978,D1051267,有整齊 方便閱讀,9/26/2022 17:51,HW1,1,,,
D1030978,D1051267,,9/26/2022 17:51,HW1,1,,,
D1030978,D1051267,,9/26/2022 17:51,HW1,1,,,
D1030978,D1051267,,9/26/2022 17:51,HW1,1,,,
D1030978,D1051267,沒有打JavaDoc,9/26/2022 17:51,HW1,1,,,
D1030978,D1051267,是，有完成,9/30/2022 1:36,HW1,2,,,
D1030978,D1051267,整齊，方便閱讀,9/30/2022 1:36,HW1,2,,,
D1030978,D1051267,,9/30/2022 1:36,HW1,2,,,
D1030978,D1051267,,9/30/2022 1:36,HW1,2,,,
D1030978,D1051267,,9/30/2022 1:36,HW1,2,,,
D1030978,D1051267,撰寫的讓人容易理解,9/30/2022 1:36,HW1,2,,,
D1035899,D1051312,是,9/26/2022 17:52,HW1,1,,,
D1035899,D1051312,是,9/26/2022 17:52,HW1,1,,,
D1035899,D1051312,是,9/26/2022 17:52,HW1,1,,,
D1035899,D1051312,是,9/26/2022 17:52,HW1,1,,,
D1035899,D1051312,是,9/26/2022 17:52,HW1,1,,,
D1035899,D1051312,沒有寫,9/26/2022 17:52,HW1,1,,,
D1035899,D1051312,讚喔,9/30/2022 9:46,HW1,2,,,
D1035899,D1051312,讚喔,9/30/2022 9:46,HW1,2,,,
D1035899,D1051312,讚喔,9/30/2022 9:46,HW1,2,,,
D1035899,D1051312,讚喔,9/30/2022 9:46,HW1,2,,,
D1035899,D1051312,讚喔,9/30/2022 9:46,HW1,2,,,
D1035899,D1051312,讚喔,9/30/2022 9:46,HW1,2,,,
D1050855,D1051428,,9/26/2022 20:30,HW1,1,,,
D1050855,D1051428,,9/26/2022 20:30,HW1,1,,,
D1050855,D1051428,,9/26/2022 20:30,HW1,1,,,
D1050855,D1051428,,9/26/2022 20:30,HW1,1,,,
D1050855,D1051428,,9/26/2022 20:30,HW1,1,,,
D1050855,D1051428,"沒有加javaDoc
",9/26/2022 20:30,HW1,1,,,
D1050855,D1051428,NULL,NULL,HW1,2,,,
D1050869,D1051458,NULL,NULL,HW1,1,,,
D1050869,D1051458,NULL,NULL,HW1,2,,,
D1050927,D1051489,你好棒,9/26/2022 17:48,HW1,1,,,
D1050927,D1051489,水喔,9/26/2022 17:48,HW1,1,,,
D1050927,D1051489,讚啦,9/26/2022 17:48,HW1,1,,,
D1050927,D1051489,是,9/26/2022 17:48,HW1,1,,,
D1050927,D1051489,是,9/26/2022 17:48,HW1,1,,,
D1050927,D1051489,是,9/26/2022 17:48,HW1,1,,,
D1050927,D1051489,NULL,NULL,HW1,2,,,
D1050957,D1051492,,9/26/2022 17:40,HW1,1,,,
D1050957,D1051492,,9/26/2022 17:40,HW1,1,,,
D1050957,D1051492,,9/26/2022 17:40,HW1,1,,,
D1050957,D1051492,,9/26/2022 17:40,HW1,1,,,
D1050957,D1051492,,9/26/2022 17:40,HW1,1,,,
D1050957,D1051492,,9/26/2022 17:40,HW1,1,,,
D1050957,D1051492,NULL,NULL,HW1,2,,,
D1050988,D1051517,是，做得好,9/26/2022 18:39,HW1,1,,,
D1050988,D1051517,是，做得好,9/26/2022 18:39,HW1,1,,,
D1050988,D1051517,是，做得好,9/26/2022 18:39,HW1,1,,,
D1050988,D1051517,是，做得好,9/26/2022 18:39,HW1,1,,,
D1050988,D1051517,是，做得好,9/26/2022 18:39,HW1,1,,,
D1050988,D1051517,是，做得好,9/26/2022 18:39,HW1,1,,,
D1050988,D1051517,是，做得好,9/29/2022 15:24,HW1,2,,,
D1050988,D1051517,是，做得好,9/29/2022 15:24,HW1,2,,,
D1050988,D1051517,是，做得好,9/29/2022 15:24,HW1,2,,,
D1050988,D1051517,是，做得好,9/29/2022 15:24,HW1,2,,,
D1050988,D1051517,是，做得好,9/29/2022 15:24,HW1,2,,,
D1050988,D1051517,是，做得好,9/29/2022 15:24,HW1,2,,,
D1051015,D1051550,無,9/26/2022 17:51,HW1,1,,,
D1051015,D1051550,無,9/26/2022 17:51,HW1,1,,,
D1051015,D1051550,無,9/26/2022 17:51,HW1,1,,,
D1051015,D1051550,無,9/26/2022 17:51,HW1,1,,,
D1051015,D1051550,無,9/26/2022 17:51,HW1,1,,,
D1051015,D1051550,無,9/26/2022 17:51,HW1,1,,,
D1051015,D1051550,NULL,NULL,HW1,2,,,
D1051028,D1051564,是，很棒,9/26/2022 20:38,HW1,1,,,
D1051028,D1051564,"是，很乾淨
",9/26/2022 20:38,HW1,1,,,
D1051028,D1051564,是,9/26/2022 20:38,HW1,1,,,
D1051028,D1051564,是,9/26/2022 20:38,HW1,1,,,
D1051028,D1051564,是的,9/26/2022 20:38,HW1,1,,,
D1051028,D1051564,並沒有,9/26/2022 20:38,HW1,1,,,
D1051028,D1051564,Good Job!,10/1/2022 23:10,HW1,2,,,
D1051028,D1051564,Good Job!,10/1/2022 23:10,HW1,2,,,
D1051028,D1051564,Good Job!,10/1/2022 23:10,HW1,2,,,
D1051028,D1051564,Good Job!,10/1/2022 23:10,HW1,2,,,
D1051028,D1051564,Good Job!,10/1/2022 23:10,HW1,2,,,
D1051028,D1051564,Good Job!,10/1/2022 23:10,HW1,2,,,
D1051058,D1051594,是。做得好java人。,9/26/2022 19:43,HW1,1,,,
D1051058,D1051594,是。做得好java人。,9/26/2022 19:43,HW1,1,,,
D1051058,D1051594,是。畢竟這次沒變數。,9/26/2022 19:43,HW1,1,,,
D1051058,D1051594,是。畢竟這次沒類別。,9/26/2022 19:43,HW1,1,,,
D1051058,D1051594,是。畢竟這次沒命名。,9/26/2022 19:43,HW1,1,,,
D1051058,D1051594,是。做得好java人。,9/26/2022 19:43,HW1,1,,,
D1051058,D1051594,做得好，不像我忘記訂正的java人,9/30/2022 14:59,HW1,2,,,
D1051058,D1051594,做得好，不像我忘記訂正的java人,9/30/2022 14:59,HW1,2,,,
D1051058,D1051594,做得好，不像我忘記訂正的java人,9/30/2022 14:59,HW1,2,,,
D1051058,D1051594,做得好，不像我忘記訂正的java人,9/30/2022 14:59,HW1,2,,,
D1051058,D1051594,做得好，不像我忘記訂正的java人,9/30/2022 14:59,HW1,2,,,
D1051058,D1051594,做得好，不像我忘記訂正的java人,9/30/2022 14:59,HW1,2,,,
D1051062,D1051619,很讚,9/26/2022 22:48,HW1,1,,,
D1051062,D1051619,要排版哦(用CheckStyle檢查看看),9/26/2022 22:48,HW1,1,,,
D1051062,D1051619,很棒,9/26/2022 22:48,HW1,1,,,
D1051062,D1051619,很好,9/26/2022 22:48,HW1,1,,,
D1051062,D1051619,很不錯,9/26/2022 22:48,HW1,1,,,
D1051062,D1051619,要記得加上JavaDoc~~,9/26/2022 22:48,HW1,1,,,
D1051062,D1051619,NULL,NULL,HW1,2,,,
D1051089,D1051622,有的,9/27/2022 23:14,HW1,1,,,
D1051089,D1051622,很整齊,9/27/2022 23:14,HW1,1,,,
D1051089,D1051622,有,9/27/2022 23:14,HW1,1,,,
D1051089,D1051622,有,9/27/2022 23:14,HW1,1,,,
D1051089,D1051622,有的,9/27/2022 23:14,HW1,1,,,
D1051089,D1051622,符合,9/27/2022 23:14,HW1,1,,,
D1051089,D1051622,是,10/1/2022 17:05,HW1,2,,,
D1051089,D1051622,是,10/1/2022 17:05,HW1,2,,,
D1051089,D1051622,有,10/1/2022 17:05,HW1,2,,,
D1051089,D1051622,有,10/1/2022 17:05,HW1,2,,,
D1051089,D1051622,是,10/1/2022 17:05,HW1,2,,,
D1051089,D1051622,有,10/1/2022 17:05,HW1,2,,,
D1051118,D1051652,yes,9/26/2022 17:54,HW1,1,,,
D1051118,D1051652,no,9/26/2022 17:54,HW1,1,,,
D1051118,D1051652,yes,9/26/2022 17:54,HW1,1,,,
D1051118,D1051652,yes,9/26/2022 17:54,HW1,1,,,
D1051118,D1051652,yes,9/26/2022 17:54,HW1,1,,,
D1051118,D1051652,no,9/26/2022 17:54,HW1,1,,,
D1051118,D1051652,GOOD,9/29/2022 2:37,HW1,2,,,
D1051118,D1051652,棒,9/29/2022 2:37,HW1,2,,,
D1051118,D1051652,讚,9/29/2022 2:37,HW1,2,,,
D1051118,D1051652,水喔,9/29/2022 2:37,HW1,2,,,
D1051118,D1051652,NICE,9/29/2022 2:37,HW1,2,,,
D1051118,D1051652,PERFECT,9/29/2022 2:37,HW1,2,,,
D1051121,D1051666,是,9/27/2022 15:48,HW1,1,,,
D1051121,D1051666,整齊，但縮排有誤,9/27/2022 15:48,HW1,1,,,
D1051121,D1051666,是,9/27/2022 15:48,HW1,1,,,
D1051121,D1051666,是,9/27/2022 15:48,HW1,1,,,
D1051121,D1051666,是,9/27/2022 15:48,HW1,1,,,
D1051121,D1051666,沒java document,9/27/2022 15:48,HW1,1,,,
D1051121,D1051666,PASS,9/29/2022 13:18,HW1,2,,,
D1051121,D1051666,整齊，但不符合checkstyle google check 規範,9/29/2022 13:18,HW1,2,,,
D1051121,D1051666,PASS,9/29/2022 13:18,HW1,2,,,
D1051121,D1051666,PASS,9/29/2022 13:18,HW1,2,,,
D1051121,D1051666,PASS,9/29/2022 13:18,HW1,2,,,
D1051121,D1051666,你少打JavaDoc了喔,9/29/2022 13:18,HW1,2,,,
D1051151,D1051683,,9/26/2022 17:56,HW1,1,,,
D1051151,D1051683,,9/26/2022 17:56,HW1,1,,,
D1051151,D1051683,,9/26/2022 17:56,HW1,1,,,
D1051151,D1051683,,9/26/2022 17:56,HW1,1,,,
D1051151,D1051683,,9/26/2022 17:56,HW1,1,,,
D1051151,D1051683,忘記打註解了,9/26/2022 17:56,HW1,1,,,
D1051151,D1051683,,10/1/2022 8:54,HW1,2,,,
D1051151,D1051683,,10/1/2022 8:54,HW1,2,,,
D1051151,D1051683,,10/1/2022 8:54,HW1,2,,,
D1051151,D1051683,,10/1/2022 8:54,HW1,2,,,
D1051151,D1051683,,10/1/2022 8:54,HW1,2,,,
D1051151,D1051683,"JavaDoc不完整，還有漏掉的東西沒有寫
可以對照物件導向設計實習- 4 的第41頁",10/1/2022 8:54,HW1,2,,,
D1051210,D1051712,是,9/26/2022 21:44,HW1,1,,,
D1051210,D1051712,是,9/26/2022 21:44,HW1,1,,,
D1051210,D1051712,是,9/26/2022 21:44,HW1,1,,,
D1051210,D1051712,是,9/26/2022 21:44,HW1,1,,,
D1051210,D1051712,是,9/26/2022 21:44,HW1,1,,,
D1051210,D1051712,沒有JavaDoc,9/26/2022 21:44,HW1,1,,,
D1051210,D1051712,NULL,NULL,HW1,2,,,
D1051253,D1051769,是，很棒！,9/26/2022 17:48,HW1,1,,,
D1051253,D1051769,是,9/26/2022 17:48,HW1,1,,,
D1051253,D1051769,是,9/26/2022 17:48,HW1,1,,,
D1051253,D1051769,是,9/26/2022 17:48,HW1,1,,,
D1051253,D1051769,,9/26/2022 17:48,HW1,1,,,
D1051253,D1051769,,9/26/2022 17:48,HW1,1,,,
D1051253,D1051769,NULL,NULL,HW1,2,,,
D1051267,D1051786,,9/26/2022 20:46,HW1,1,,,
D1051267,D1051786,,9/26/2022 20:46,HW1,1,,,
D1051267,D1051786,,9/26/2022 20:46,HW1,1,,,
D1051267,D1051786,,9/26/2022 20:46,HW1,1,,,
D1051267,D1051786,,9/26/2022 20:46,HW1,1,,,
D1051267,D1051786,,9/26/2022 20:46,HW1,1,,,
D1051267,D1051786,,9/29/2022 20:13,HW1,2,,,
D1051267,D1051786,,9/29/2022 20:13,HW1,2,,,
D1051267,D1051786,,9/29/2022 20:13,HW1,2,,,
D1051267,D1051786,,9/29/2022 20:13,HW1,2,,,
D1051267,D1051786,,9/29/2022 20:13,HW1,2,,,
D1051267,D1051786,,9/29/2022 20:13,HW1,2,,,
D1051312,D1051799,是,9/26/2022 17:52,HW1,1,,,
D1051312,D1051799,世,9/26/2022 17:52,HW1,1,,,
D1051312,D1051799,沒錯,9/26/2022 17:52,HW1,1,,,
D1051312,D1051799,是,9/26/2022 17:52,HW1,1,,,
D1051312,D1051799,是,9/26/2022 17:52,HW1,1,,,
D1051312,D1051799,市,9/26/2022 17:52,HW1,1,,,
D1051312,D1051799,是,10/1/2022 20:01,HW1,2,,,
D1051312,D1051799,是,10/1/2022 20:01,HW1,2,,,
D1051312,D1051799,是,10/1/2022 20:01,HW1,2,,,
D1051312,D1051799,是,10/1/2022 20:01,HW1,2,,,
D1051312,D1051799,是,10/1/2022 20:01,HW1,2,,,
D1051312,D1051799,給過 太狠了,10/1/2022 20:01,HW1,2,,,
D1051428,D1051827,0,9/26/2022 17:40,HW1,1,,,
D1051428,D1051827,1,9/26/2022 17:40,HW1,1,,,
D1051428,D1051827,1,9/26/2022 17:40,HW1,1,,,
D1051428,D1051827,1,9/26/2022 17:40,HW1,1,,,
D1051428,D1051827,1,9/26/2022 17:40,HW1,1,,,
D1051428,D1051827,1,9/26/2022 17:40,HW1,1,,,
D1051428,D1051827,符合題目要求,9/29/2022 20:22,HW1,2,,,
D1051428,D1051827,很精簡，一行,9/29/2022 20:22,HW1,2,,,
D1051428,D1051827,無變數需命名,9/29/2022 20:22,HW1,2,,,
D1051428,D1051827,無類別需命名,9/29/2022 20:22,HW1,2,,,
D1051428,D1051827,無方法需命名,9/29/2022 20:22,HW1,2,,,
D1051428,D1051827,意外的合乎規範 或許下次可以加個 @param,9/29/2022 20:22,HW1,2,,,
D1051458,D1051861,"是, what a fucking good code!",9/26/2022 20:55,HW1,1,,,
D1051458,D1051861,是,9/26/2022 20:55,HW1,1,,,
D1051458,D1051861,是,9/26/2022 20:55,HW1,1,,,
D1051458,D1051861,是,9/26/2022 20:55,HW1,1,,,
D1051458,D1051861,是,9/26/2022 20:55,HW1,1,,,
D1051458,D1051861,否,9/26/2022 20:55,HW1,1,,,
D1051458,D1051861,NULL,NULL,HW1,2,,,
D1051489,D1051916,有！簡潔明瞭！,9/26/2022 23:34,HW1,1,,,
D1051489,D1051916,很整齊但不符合規定 我自己也沒有弄...,9/26/2022 23:34,HW1,1,,,
D1051489,D1051916,有！畢竟沒有變數(?,9/26/2022 23:34,HW1,1,,,
D1051489,D1051916,有欸！,9/26/2022 23:34,HW1,1,,,
D1051489,D1051916,有！,9/26/2022 23:34,HW1,1,,,
D1051489,D1051916,沒有寫Java doc 那麼短的時間哪夠寫QQ,9/26/2022 23:34,HW1,1,,,
D1051489,D1051916,很棒！,9/29/2022 20:35,HW1,2,,,
D1051489,D1051916,很整齊但不符合Google Checkstyle,9/29/2022 20:35,HW1,2,,,
D1051489,D1051916,很棒！,9/29/2022 20:35,HW1,2,,,
D1051489,D1051916,很棒！,9/29/2022 20:35,HW1,2,,,
D1051489,D1051916,很棒！,9/29/2022 20:35,HW1,2,,,
D1051489,D1051916,沒有寫JavaDoc,9/29/2022 20:35,HW1,2,,,
D1051492,D1051929,"是,但Hello World加個空格會更好看",9/27/2022 19:36,HW1,1,,,
D1051492,D1051929,"是,簡潔明瞭",9/27/2022 19:36,HW1,1,,,
D1051492,D1051929,是,9/27/2022 19:36,HW1,1,,,
D1051492,D1051929,是,9/27/2022 19:36,HW1,1,,,
D1051492,D1051929,是,9/27/2022 19:36,HW1,1,,,
D1051492,D1051929,"否,沒有寫JavaDoc",9/27/2022 19:36,HW1,1,,,
D1051492,D1051929,NULL,NULL,HW1,2,,,
D1051517,D1051959,是,9/26/2022 17:52,HW1,1,,,
D1051517,D1051959,是,9/26/2022 17:52,HW1,1,,,
D1051517,D1051959,是,9/26/2022 17:52,HW1,1,,,
D1051517,D1051959,是,9/26/2022 17:52,HW1,1,,,
D1051517,D1051959,是,9/26/2022 17:52,HW1,1,,,
D1051517,D1051959,沒有打javadoc,9/26/2022 17:52,HW1,1,,,
D1051517,D1051959,GREAT!,9/30/2022 22:44,HW1,2,,,
D1051517,D1051959,GREAT!,9/30/2022 22:44,HW1,2,,,
D1051517,D1051959,GREAT!,9/30/2022 22:44,HW1,2,,,
D1051517,D1051959,GREAT!,9/30/2022 22:44,HW1,2,,,
D1051517,D1051959,GREAT!,9/30/2022 22:44,HW1,2,,,
D1051517,D1051959,GREAT!,9/30/2022 22:44,HW1,2,,,
D1051550,D1072770,yes,9/26/2022 17:57,HW1,1,,,
D1051550,D1072770,yes,9/26/2022 17:57,HW1,1,,,
D1051550,D1072770,yes,9/26/2022 17:57,HW1,1,,,
D1051550,D1072770,yes,9/26/2022 17:57,HW1,1,,,
D1051550,D1072770,yes,9/26/2022 17:57,HW1,1,,,
D1051550,D1072770,yes,9/26/2022 17:57,HW1,1,,,
D1051550,D1072770,NULL,NULL,HW1,2,,,
D1051564,D1073027,good,9/30/2022 19:30,HW1,1,,,
D1051564,D1073027,good,9/30/2022 19:30,HW1,1,,,
D1051564,D1073027,good,9/30/2022 19:30,HW1,1,,,
D1051564,D1073027,good,9/30/2022 19:30,HW1,1,,,
D1051564,D1073027,good,9/30/2022 19:30,HW1,1,,,
D1051564,D1073027,good,9/30/2022 19:30,HW1,1,,,
D1051564,D1073027,NULL,NULL,HW1,2,,,
D1051594,D1076758,沒有符合,9/26/2022 22:33,HW1,1,,,
D1051594,D1076758,有符合 很棒,9/26/2022 22:33,HW1,1,,,
D1051594,D1076758,有符合 很棒,9/26/2022 22:33,HW1,1,,,
D1051594,D1076758,有符合 很棒,9/26/2022 22:33,HW1,1,,,
D1051594,D1076758,有符合 很棒,9/26/2022 22:33,HW1,1,,,
D1051594,D1076758,沒有符合,9/26/2022 22:33,HW1,1,,,
D1051594,D1076758,讚讚有符合,9/30/2022 20:42,HW1,2,,,
D1051594,D1076758,讚讚有符合,9/30/2022 20:42,HW1,2,,,
D1051594,D1076758,讚讚有符合,9/30/2022 20:42,HW1,2,,,
D1051594,D1076758,讚讚有符合,9/30/2022 20:42,HW1,2,,,
D1051594,D1076758,讚讚有符合,9/30/2022 20:42,HW1,2,,,
D1051594,D1076758,沒有符合,9/30/2022 20:42,HW1,2,,,
D1051619,D1076789,棒,9/26/2022 17:54,HW1,1,,,
D1051619,D1076789,記得要排版,9/26/2022 17:54,HW1,1,,,
D1051619,D1076789,棒,9/26/2022 17:54,HW1,1,,,
D1051619,D1076789,棒,9/26/2022 17:54,HW1,1,,,
D1051619,D1076789,棒,9/26/2022 17:54,HW1,1,,,
D1051619,D1076789,要寫註解喔~,9/26/2022 17:54,HW1,1,,,
D1051619,D1076789,棒,9/30/2022 22:39,HW1,2,,,
D1051619,D1076789,很棒,9/30/2022 22:39,HW1,2,,,
D1051619,D1076789,超棒,9/30/2022 22:39,HW1,2,,,
D1051619,D1076789,非常棒,9/30/2022 22:39,HW1,2,,,
D1051619,D1076789,厲害,9/30/2022 22:39,HW1,2,,,
D1051619,D1076789,good,9/30/2022 22:39,HW1,2,,,
D1051622,D1090417,NULL,NULL,HW1,1,,,
D1051622,D1090417,NULL,NULL,HW1,2,,,
D1051652,D1090420,輸出小問題，!太多了,9/26/2022 20:58,HW1,1,,,
D1051652,D1090420,ya,9/26/2022 20:58,HW1,1,,,
D1051652,D1090420,yeah,9/26/2022 20:58,HW1,1,,,
D1051652,D1090420,ya,9/26/2022 20:58,HW1,1,,,
D1051652,D1090420,ya,9/26/2022 20:58,HW1,1,,,
D1051652,D1090420,ya,9/26/2022 20:58,HW1,1,,,
D1051652,D1090420,G,9/29/2022 16:25,HW1,2,,,
D1051652,D1090420,G,9/29/2022 16:25,HW1,2,,,
D1051652,D1090420,G,9/29/2022 16:25,HW1,2,,,
D1051652,D1090420,G,9/29/2022 16:25,HW1,2,,,
D1051652,D1090420,G,9/29/2022 16:25,HW1,2,,,
D1051652,D1090420,G,9/29/2022 16:25,HW1,2,,,
D1051666,D1090434,,9/26/2022 17:50,HW1,1,,,
D1051666,D1090434,是，很整齊,9/26/2022 17:50,HW1,1,,,
D1051666,D1090434,是,9/26/2022 17:50,HW1,1,,,
D1051666,D1090434,,9/26/2022 17:50,HW1,1,,,
D1051666,D1090434,,9/26/2022 17:50,HW1,1,,,
D1051666,D1090434,沒有打JavaDoc,9/26/2022 17:50,HW1,1,,,
D1051666,D1090434,是的,9/29/2022 13:23,HW1,2,,,
D1051666,D1090434,排版整齊乾淨,9/29/2022 13:23,HW1,2,,,
D1051666,D1090434,是的,9/29/2022 13:23,HW1,2,,,
D1051666,D1090434,是的,9/29/2022 13:23,HW1,2,,,
D1051666,D1090434,是的,9/29/2022 13:23,HW1,2,,,
D1051666,D1090434,是的,9/29/2022 13:23,HW1,2,,,
D1051683,D1090477,NULL,NULL,HW1,1,,,
D1051683,D1090477,NULL,NULL,HW1,2,,,
D1051712,D1090494,,9/26/2022 19:16,HW1,1,,,
D1051712,D1090494,,9/26/2022 19:16,HW1,1,,,
D1051712,D1090494,,9/26/2022 19:16,HW1,1,,,
D1051712,D1090494,,9/26/2022 19:16,HW1,1,,,
D1051712,D1090494,,9/26/2022 19:16,HW1,1,,,
D1051712,D1090494,,9/26/2022 19:16,HW1,1,,,
D1051712,D1090494,有達到題目要求,9/29/2022 10:14,HW1,2,,,
D1051712,D1090494,排版整齊,9/29/2022 10:14,HW1,2,,,
D1051712,D1090494,此次沒有變數,9/29/2022 10:14,HW1,2,,,
D1051712,D1090494,符合,9/29/2022 10:14,HW1,2,,,
D1051712,D1090494,符合,9/29/2022 10:14,HW1,2,,,
D1051712,D1090494,符合javadoc,9/29/2022 10:14,HW1,2,,,
D1051769,D1090519,有,9/27/2022 18:54,HW1,1,,,
D1051769,D1090519,排版整齊,9/27/2022 18:54,HW1,1,,,
D1051769,D1090519,,9/27/2022 18:54,HW1,1,,,
D1051769,D1090519,,9/27/2022 18:54,HW1,1,,,
D1051769,D1090519,,9/27/2022 18:54,HW1,1,,,
D1051769,D1090519,,9/27/2022 18:54,HW1,1,,,
D1051769,D1090519,,10/1/2022 19:04,HW1,2,,,
D1051769,D1090519,,10/1/2022 19:04,HW1,2,,,
D1051769,D1090519,,10/1/2022 19:04,HW1,2,,,
D1051769,D1090519,,10/1/2022 19:04,HW1,2,,,
D1051769,D1090519,,10/1/2022 19:04,HW1,2,,,
D1051769,D1090519,,10/1/2022 19:04,HW1,2,,,
D1051786,D1090522,Pass,9/26/2022 21:34,HW1,1,,,
D1051786,D1090522,排版整齊,9/26/2022 21:34,HW1,1,,,
D1051786,D1090522,Pass,9/26/2022 21:34,HW1,1,,,
D1051786,D1090522,Pass,9/26/2022 21:34,HW1,1,,,
D1051786,D1090522,Pass,9/26/2022 21:34,HW1,1,,,
D1051786,D1090522,缺少Java Doc,9/26/2022 21:34,HW1,1,,,
D1051786,D1090522,有印出Hello World,9/30/2022 18:42,HW1,2,,,
D1051786,D1090522,,9/30/2022 18:42,HW1,2,,,
D1051786,D1090522,,9/30/2022 18:42,HW1,2,,,
D1051786,D1090522,,9/30/2022 18:42,HW1,2,,,
D1051786,D1090522,,9/30/2022 18:42,HW1,2,,,
D1051786,D1090522,缺少JavaDoc,9/30/2022 18:42,HW1,2,,,
D1051799,D1090566,有印出Hello World!，讚。,9/26/2022 20:40,HW1,1,,,
D1051799,D1090566,乾淨整齊,9/26/2022 20:40,HW1,1,,,
D1051799,D1090566,good,9/26/2022 20:40,HW1,1,,,
D1051799,D1090566,good,9/26/2022 20:40,HW1,1,,,
D1051799,D1090566,good,9/26/2022 20:40,HW1,1,,,
D1051799,D1090566,清楚可以理解。 (This is the demo of handing HW 結尾好像少了 . ),9/26/2022 20:40,HW1,1,,,
D1051799,D1090566,有印出來，讚!,9/29/2022 20:08,HW1,2,,,
D1051799,D1090566,乾淨整齊，用google check檢查沒有問題,9/29/2022 20:08,HW1,2,,,
D1051799,D1090566,good,9/29/2022 20:08,HW1,2,,,
D1051799,D1090566,good,9/29/2022 20:08,HW1,2,,,
D1051799,D1090566,good,9/29/2022 20:08,HW1,2,,,
D1051799,D1090566,很好 good,9/29/2022 20:08,HW1,2,,,
D1051861,D0746235,符合題目要求,9/26/2022 21:13,HW1,1,,,
D1051861,D0746235,排版整齊但不符合google checkstyle規範,9/26/2022 21:13,HW1,1,,,
D1051861,D0746235,變數命名符合標準,9/26/2022 21:13,HW1,1,,,
D1051861,D0746235,類別命名符合標準,9/26/2022 21:13,HW1,1,,,
D1051861,D0746235,方法命名符合標準,9/26/2022 21:13,HW1,1,,,
D1051861,D0746235,沒有寫Java Doc註解,9/26/2022 21:13,HW1,1,,,
D1051861,D0746235,是，輸出符合題目要求,9/30/2022 11:13,HW1,2,,,
D1051861,D0746235,class的Java Doc排版不整齊,9/30/2022 11:13,HW1,2,,,
D1051861,D0746235,符合,9/30/2022 11:13,HW1,2,,,
D1051861,D0746235,符合,9/30/2022 11:13,HW1,2,,,
D1051861,D0746235,符合,9/30/2022 11:13,HW1,2,,,
D1051861,D0746235,註解有解釋清楚,9/30/2022 11:13,HW1,2,,,
D1051916,D0746163,4,9/27/2022 21:17,HW1,1,,,
D1051916,D0746163,4,9/27/2022 21:17,HW1,1,,,
D1051916,D0746163,4,9/27/2022 21:17,HW1,1,,,
D1051916,D0746163,4,9/27/2022 21:17,HW1,1,,,
D1051916,D0746163,4,9/27/2022 21:17,HW1,1,,,
D1051916,D0746163,沒有javadoc,9/27/2022 21:17,HW1,1,,,
D1051916,D0746163,NULL,NULL,HW1,2,,,
D1051929,D0751292,"System.out.println(Hello World"");""",9/27/2022 10:42,HW1,1,,,
D1051929,D0751292,,9/27/2022 10:42,HW1,1,,,
D1051929,D0751292,,9/27/2022 10:42,HW1,1,,,
D1051929,D0751292,,9/27/2022 10:42,HW1,1,,,
D1051929,D0751292,,9/27/2022 10:42,HW1,1,,,
D1051929,D0751292,,9/27/2022 10:42,HW1,1,,,
D1051929,D0751292,,9/30/2022 17:17,HW1,2,,,
D1051929,D0751292,,9/30/2022 17:17,HW1,2,,,
D1051929,D0751292,,9/30/2022 17:17,HW1,2,,,
D1051929,D0751292,,9/30/2022 17:17,HW1,2,,,
D1051929,D0751292,,9/30/2022 17:17,HW1,2,,,
D1051929,D0751292,,9/30/2022 17:17,HW1,2,,,
D1051959,D0785683,,9/27/2022 20:12,HW1,1,,,
D1051959,D0785683,,9/27/2022 20:12,HW1,1,,,
D1051959,D0785683,,9/27/2022 20:12,HW1,1,,,
D1051959,D0785683,,9/27/2022 20:12,HW1,1,,,
D1051959,D0785683,,9/27/2022 20:12,HW1,1,,,
D1051959,D0785683,,9/27/2022 20:12,HW1,1,,,
D1051959,D0785683,NULL,NULL,HW1,2,,,
D1072770,D0843601,印不出來喔，System.out.println的S要大寫,9/27/2022 18:12,HW1,1,,,
D1072770,D0843601,跟我家一樣整齊,9/27/2022 18:12,HW1,1,,,
D1072770,D0843601,有的,9/27/2022 18:12,HW1,1,,,
D1072770,D0843601,有的,9/27/2022 18:12,HW1,1,,,
D1072770,D0843601,有的,9/27/2022 18:12,HW1,1,,,
D1072770,D0843601,居然有寫,9/27/2022 18:12,HW1,1,,,
D1072770,D0843601,印不出來，System 的 S 要大寫,9/29/2022 2:38,HW1,2,,,
D1072770,D0843601,gd,9/29/2022 2:38,HW1,2,,,
D1072770,D0843601,gd,9/29/2022 2:38,HW1,2,,,
D1072770,D0843601,gd,9/29/2022 2:38,HW1,2,,,
D1072770,D0843601,gd,9/29/2022 2:38,HW1,2,,,
D1072770,D0843601,gd,9/29/2022 2:38,HW1,2,,,
