author,reviewer,feedback,Time,Assignment,Round
D1073027,D1009299,未完成作業,9/26/2022 15:45,HW1,1
D1073027,D1009299,未完成作業,9/27/2022 11:19,HW1,1
D1073027,D1009299,未完成作業,9/27/2022 11:48,HW1,1
D1073027,D1009299,未完成作業,9/30/2022 18:53,HW1,1
D1073027,D1009299,未完成作業,9/30/2022 19:41,HW1,1
D1073027,D1009299,很整齊,9/26/2022 15:45,HW1,1
D1073027,D1009299,很整齊,9/27/2022 11:19,HW1,1
D1073027,D1009299,很整齊,9/27/2022 11:48,HW1,1
D1073027,D1009299,很整齊,9/30/2022 18:53,HW1,1
D1073027,D1009299,很整齊,9/30/2022 19:41,HW1,1
D1073027,D1009299,,9/26/2022 15:45,HW1,1
D1073027,D1009299,,9/27/2022 11:19,HW1,1
D1073027,D1009299,,9/27/2022 11:48,HW1,1
D1073027,D1009299,,9/30/2022 18:53,HW1,1
D1073027,D1009299,,9/30/2022 19:41,HW1,1
D1073027,D1009299,,9/26/2022 15:45,HW1,1
D1073027,D1009299,,9/27/2022 11:19,HW1,1
D1073027,D1009299,,9/27/2022 11:48,HW1,1
D1073027,D1009299,,9/30/2022 18:53,HW1,1
D1073027,D1009299,,9/30/2022 19:41,HW1,1
D1073027,D1009299,,9/26/2022 15:45,HW1,1
D1073027,D1009299,,9/27/2022 11:19,HW1,1
D1073027,D1009299,,9/27/2022 11:48,HW1,1
D1073027,D1009299,,9/30/2022 18:53,HW1,1
D1073027,D1009299,,9/30/2022 19:41,HW1,1
D1073027,D1009299,沒有JavaDoc,9/26/2022 15:45,HW1,1
D1073027,D1009299,沒有JavaDoc,9/27/2022 11:19,HW1,1
D1073027,D1009299,沒有JavaDoc,9/27/2022 11:48,HW1,1
D1073027,D1009299,沒有JavaDoc,9/30/2022 18:53,HW1,1
D1073027,D1009299,沒有JavaDoc,9/30/2022 19:41,HW1,1
D1090434,D1012323,muy bien,9/26/2022 15:45,HW1,1
D1090434,D1012323,muy bien,9/26/2022 17:33,HW1,1
D1090434,D1012323,muy bien,9/26/2022 17:37,HW1,1
D1090434,D1012323,muy bien,9/28/2022 11:48,HW1,1
D1090434,D1012323,muy bien,9/26/2022 15:45,HW1,1
D1090434,D1012323,muy bien,9/26/2022 17:33,HW1,1
D1090434,D1012323,muy bien,9/26/2022 17:37,HW1,1
D1090434,D1012323,muy bien,9/28/2022 11:48,HW1,1
D1090434,D1012323,muy bien,9/26/2022 15:45,HW1,1
D1090434,D1012323,muy bien,9/26/2022 17:33,HW1,1
D1090434,D1012323,muy bien,9/26/2022 17:37,HW1,1
D1090434,D1012323,muy bien,9/28/2022 11:48,HW1,1
D1090434,D1012323,muy bien,9/26/2022 15:45,HW1,1
D1090434,D1012323,muy bien,9/26/2022 17:33,HW1,1
D1090434,D1012323,muy bien,9/26/2022 17:37,HW1,1
D1090434,D1012323,muy bien,9/28/2022 11:48,HW1,1
D1090434,D1012323,muy bien,9/26/2022 15:45,HW1,1
D1090434,D1012323,muy bien,9/26/2022 17:33,HW1,1
D1090434,D1012323,muy bien,9/26/2022 17:37,HW1,1
D1090434,D1012323,muy bien,9/28/2022 11:48,HW1,1
D1090434,D1012323,muy bien,9/26/2022 15:45,HW1,1
D1090434,D1012323,muy bien,9/26/2022 17:33,HW1,1
D1090434,D1012323,muy bien,9/26/2022 17:37,HW1,1
D1090434,D1012323,muy bien,9/28/2022 11:48,HW1,1
D1011264,D1050869,是,9/26/2022 15:45,HW1,1
D1011264,D1050869,是,9/26/2022 17:26,HW1,1
D1011264,D1050869,是,9/26/2022 19:39,HW1,1
D1011264,D1050869,是，乾淨,9/26/2022 15:45,HW1,1
D1011264,D1050869,是，乾淨,9/26/2022 17:26,HW1,1
D1011264,D1050869,是，乾淨,9/26/2022 19:39,HW1,1
D1011264,D1050869,此次沒有變數命名,9/26/2022 15:45,HW1,1
D1011264,D1050869,此次沒有變數命名,9/26/2022 17:26,HW1,1
D1011264,D1050869,此次沒有變數命名,9/26/2022 19:39,HW1,1
D1011264,D1050869,是,9/26/2022 15:45,HW1,1
D1011264,D1050869,是,9/26/2022 17:26,HW1,1
D1011264,D1050869,是,9/26/2022 19:39,HW1,1
D1011264,D1050869,是,9/26/2022 15:45,HW1,1
D1011264,D1050869,是,9/26/2022 17:26,HW1,1
D1011264,D1050869,是,9/26/2022 19:39,HW1,1
D1011264,D1050869,沒有打 javaDoc,9/26/2022 15:45,HW1,1
D1011264,D1050869,沒有打 javaDoc,9/26/2022 17:26,HW1,1
D1011264,D1050869,沒有打 javaDoc,9/26/2022 19:39,HW1,1
D1090477,D1018508,連印出Hello World! 都沒辦法,9/26/2022 15:45,HW1,1
D1090477,D1018508,連寫都沒寫，沒有排版可言,9/26/2022 15:45,HW1,1
D1090477,D1018508,本次無變數使用,9/26/2022 15:45,HW1,1
D1090477,D1018508,有,9/26/2022 15:45,HW1,1
D1090477,D1018508,有,9/26/2022 15:45,HW1,1
D1090477,D1018508,沒有寫JavaDoc,9/26/2022 15:45,HW1,1
D1050957,D1051489,,9/26/2022 15:45,HW1,1
D1050957,D1051489,,9/26/2022 17:30,HW1,1
D1050957,D1051489,,9/28/2022 8:30,HW1,1
D1050957,D1051489,,9/26/2022 15:45,HW1,1
D1050957,D1051489,,9/26/2022 17:30,HW1,1
D1050957,D1051489,,9/28/2022 8:30,HW1,1
D1050957,D1051489,,9/26/2022 15:45,HW1,1
D1050957,D1051489,,9/26/2022 17:30,HW1,1
D1050957,D1051489,,9/28/2022 8:30,HW1,1
D1050957,D1051489,,9/26/2022 15:45,HW1,1
D1050957,D1051489,,9/26/2022 17:30,HW1,1
D1050957,D1051489,,9/28/2022 8:30,HW1,1
D1050957,D1051489,,9/26/2022 15:45,HW1,1
D1050957,D1051489,,9/26/2022 17:30,HW1,1
D1050957,D1051489,,9/28/2022 8:30,HW1,1
D1050957,D1051489,,9/26/2022 15:45,HW1,1
D1050957,D1051489,,9/26/2022 17:30,HW1,1
D1050957,D1051489,,9/28/2022 8:30,HW1,1
D1051312,D1051799,是,9/26/2022 15:45,HW1,1
D1051312,D1051799,是,9/26/2022 17:19,HW1,1
D1051312,D1051799,是,9/26/2022 17:28,HW1,1
D1051312,D1051799,是,9/26/2022 17:31,HW1,1
D1051312,D1051799,是,9/28/2022 23:23,HW1,1
D1051312,D1051799,世,9/26/2022 15:45,HW1,1
D1051312,D1051799,世,9/26/2022 17:19,HW1,1
D1051312,D1051799,世,9/26/2022 17:28,HW1,1
D1051312,D1051799,世,9/26/2022 17:31,HW1,1
D1051312,D1051799,世,9/28/2022 23:23,HW1,1
D1051312,D1051799,沒錯,9/26/2022 15:45,HW1,1
D1051312,D1051799,沒錯,9/26/2022 17:19,HW1,1
D1051312,D1051799,沒錯,9/26/2022 17:28,HW1,1
D1051312,D1051799,沒錯,9/26/2022 17:31,HW1,1
D1051312,D1051799,沒錯,9/28/2022 23:23,HW1,1
D1051312,D1051799,是,9/26/2022 15:45,HW1,1
D1051312,D1051799,是,9/26/2022 17:19,HW1,1
D1051312,D1051799,是,9/26/2022 17:28,HW1,1
D1051312,D1051799,是,9/26/2022 17:31,HW1,1
D1051312,D1051799,是,9/28/2022 23:23,HW1,1
D1051312,D1051799,是,9/26/2022 15:45,HW1,1
D1051312,D1051799,是,9/26/2022 17:19,HW1,1
D1051312,D1051799,是,9/26/2022 17:28,HW1,1
D1051312,D1051799,是,9/26/2022 17:31,HW1,1
D1051312,D1051799,是,9/28/2022 23:23,HW1,1
D1051312,D1051799,市,9/26/2022 15:45,HW1,1
D1051312,D1051799,市,9/26/2022 17:19,HW1,1
D1051312,D1051799,市,9/26/2022 17:28,HW1,1
D1051312,D1051799,市,9/26/2022 17:31,HW1,1
D1051312,D1051799,市,9/28/2022 23:23,HW1,1
D1076789,D1011175,是,9/26/2022 15:45,HW1,1
D1076789,D1011175,是,9/26/2022 17:36,HW1,1
D1076789,D1011175,是,9/28/2022 16:15,HW1,1
D1076789,D1011175,是,9/28/2022 16:31,HW1,1
D1076789,D1011175,是,9/26/2022 15:45,HW1,1
D1076789,D1011175,是,9/26/2022 17:36,HW1,1
D1076789,D1011175,是,9/28/2022 16:15,HW1,1
D1076789,D1011175,是,9/28/2022 16:31,HW1,1
D1076789,D1011175,式,9/26/2022 15:45,HW1,1
D1076789,D1011175,式,9/26/2022 17:36,HW1,1
D1076789,D1011175,式,9/28/2022 16:15,HW1,1
D1076789,D1011175,式,9/28/2022 16:31,HW1,1
D1076789,D1011175,,9/26/2022 15:45,HW1,1
D1076789,D1011175,,9/26/2022 17:36,HW1,1
D1076789,D1011175,,9/28/2022 16:15,HW1,1
D1076789,D1011175,,9/28/2022 16:31,HW1,1
D1076789,D1011175,式,9/26/2022 15:45,HW1,1
D1076789,D1011175,式,9/26/2022 17:36,HW1,1
D1076789,D1011175,式,9/28/2022 16:15,HW1,1
D1076789,D1011175,式,9/28/2022 16:31,HW1,1
D1076789,D1011175,否,9/26/2022 15:45,HW1,1
D1076789,D1011175,否,9/26/2022 17:36,HW1,1
D1076789,D1011175,否,9/28/2022 16:15,HW1,1
D1076789,D1011175,否,9/28/2022 16:31,HW1,1
D1076789,D1010467,,9/26/2022 15:45,HW1,1
D1076789,D1010467,,9/26/2022 17:36,HW1,1
D1076789,D1010467,,9/28/2022 16:15,HW1,1
D1076789,D1010467,,9/28/2022 16:31,HW1,1
D1076789,D1010467,,9/26/2022 15:45,HW1,1
D1076789,D1010467,,9/26/2022 17:36,HW1,1
D1076789,D1010467,,9/28/2022 16:15,HW1,1
D1076789,D1010467,,9/28/2022 16:31,HW1,1
D1076789,D1010467,,9/26/2022 15:45,HW1,1
D1076789,D1010467,,9/26/2022 17:36,HW1,1
D1076789,D1010467,,9/28/2022 16:15,HW1,1
D1076789,D1010467,,9/28/2022 16:31,HW1,1
D1076789,D1010467,,9/26/2022 15:45,HW1,1
D1076789,D1010467,,9/26/2022 17:36,HW1,1
D1076789,D1010467,,9/28/2022 16:15,HW1,1
D1076789,D1010467,,9/28/2022 16:31,HW1,1
D1076789,D1010467,,9/26/2022 15:45,HW1,1
D1076789,D1010467,,9/26/2022 17:36,HW1,1
D1076789,D1010467,,9/28/2022 16:15,HW1,1
D1076789,D1010467,,9/28/2022 16:31,HW1,1
D1076789,D1010467,,9/26/2022 15:45,HW1,1
D1076789,D1010467,,9/26/2022 17:36,HW1,1
D1076789,D1010467,,9/28/2022 16:15,HW1,1
D1076789,D1010467,,9/28/2022 16:31,HW1,1
D1050988,D1051489,,9/26/2022 15:45,HW1,1
D1050988,D1051489,,9/26/2022 17:49,HW1,1
D1050988,D1051489,,9/26/2022 15:45,HW1,1
D1050988,D1051489,,9/26/2022 17:49,HW1,1
D1050988,D1051489,,9/26/2022 15:45,HW1,1
D1050988,D1051489,,9/26/2022 17:49,HW1,1
D1050988,D1051489,,9/26/2022 15:45,HW1,1
D1050988,D1051489,,9/26/2022 17:49,HW1,1
D1050988,D1051489,,9/26/2022 15:45,HW1,1
D1050988,D1051489,,9/26/2022 17:49,HW1,1
D1050988,D1051489,,9/26/2022 15:45,HW1,1
D1050988,D1051489,,9/26/2022 17:49,HW1,1
D1051517,D1051959,是,9/26/2022 15:45,HW1,1
D1051517,D1051959,是,9/26/2022 17:32,HW1,1
D1051517,D1051959,是,9/28/2022 0:27,HW1,1
D1051517,D1051959,是,9/26/2022 15:45,HW1,1
D1051517,D1051959,是,9/26/2022 17:32,HW1,1
D1051517,D1051959,是,9/28/2022 0:27,HW1,1
D1051517,D1051959,是,9/26/2022 15:45,HW1,1
D1051517,D1051959,是,9/26/2022 17:32,HW1,1
D1051517,D1051959,是,9/28/2022 0:27,HW1,1
D1051517,D1051959,是,9/26/2022 15:45,HW1,1
D1051517,D1051959,是,9/26/2022 17:32,HW1,1
D1051517,D1051959,是,9/28/2022 0:27,HW1,1
D1051517,D1051959,是,9/26/2022 15:45,HW1,1
D1051517,D1051959,是,9/26/2022 17:32,HW1,1
D1051517,D1051959,是,9/28/2022 0:27,HW1,1
D1051517,D1051959,沒有打javadoc,9/26/2022 15:45,HW1,1
D1051517,D1051959,沒有打javadoc,9/26/2022 17:32,HW1,1
D1051517,D1051959,沒有打javadoc,9/28/2022 0:27,HW1,1
D1035899,D1051312,是,9/26/2022 15:45,HW1,1
D1035899,D1051312,是,9/26/2022 17:25,HW1,1
D1035899,D1051312,是,9/26/2022 20:54,HW1,1
D1035899,D1051312,是,9/29/2022 12:08,HW1,1
D1035899,D1051312,是,9/29/2022 12:11,HW1,1
D1035899,D1051312,是,9/26/2022 15:45,HW1,1
D1035899,D1051312,是,9/26/2022 17:25,HW1,1
D1035899,D1051312,是,9/26/2022 20:54,HW1,1
D1035899,D1051312,是,9/29/2022 12:08,HW1,1
D1035899,D1051312,是,9/29/2022 12:11,HW1,1
D1035899,D1051312,是,9/26/2022 15:45,HW1,1
D1035899,D1051312,是,9/26/2022 17:25,HW1,1
D1035899,D1051312,是,9/26/2022 20:54,HW1,1
D1035899,D1051312,是,9/29/2022 12:08,HW1,1
D1035899,D1051312,是,9/29/2022 12:11,HW1,1
D1035899,D1051312,是,9/26/2022 15:45,HW1,1
D1035899,D1051312,是,9/26/2022 17:25,HW1,1
D1035899,D1051312,是,9/26/2022 20:54,HW1,1
D1035899,D1051312,是,9/29/2022 12:08,HW1,1
D1035899,D1051312,是,9/29/2022 12:11,HW1,1
D1035899,D1051312,是,9/26/2022 15:45,HW1,1
D1035899,D1051312,是,9/26/2022 17:25,HW1,1
D1035899,D1051312,是,9/26/2022 20:54,HW1,1
D1035899,D1051312,是,9/29/2022 12:08,HW1,1
D1035899,D1051312,是,9/29/2022 12:11,HW1,1
D1035899,D1051312,沒有寫,9/26/2022 15:45,HW1,1
D1035899,D1051312,沒有寫,9/26/2022 17:25,HW1,1
D1035899,D1051312,沒有寫,9/26/2022 20:54,HW1,1
D1035899,D1051312,沒有寫,9/29/2022 12:08,HW1,1
D1035899,D1051312,沒有寫,9/29/2022 12:11,HW1,1
D1051058,D1051550,是,9/26/2022 15:45,HW1,1
D1051058,D1051550,是,9/26/2022 17:34,HW1,1
D1051058,D1051550,整齊,9/26/2022 15:45,HW1,1
D1051058,D1051550,整齊,9/26/2022 17:34,HW1,1
D1051058,D1051550,是,9/26/2022 15:45,HW1,1
D1051058,D1051550,是,9/26/2022 17:34,HW1,1
D1051058,D1051550,是,9/26/2022 15:45,HW1,1
D1051058,D1051550,是,9/26/2022 17:34,HW1,1
D1051058,D1051550,有,9/26/2022 15:45,HW1,1
D1051058,D1051550,有,9/26/2022 17:34,HW1,1
D1051058,D1051550,有,9/26/2022 15:45,HW1,1
D1051058,D1051550,有,9/26/2022 17:34,HW1,1
D1073027,D1009269,Nothing changed,9/26/2022 15:45,HW1,1
D1073027,D1009269,Nothing changed,9/27/2022 11:19,HW1,1
D1073027,D1009269,Nothing changed,9/27/2022 11:48,HW1,1
D1073027,D1009269,Nothing changed,9/30/2022 18:53,HW1,1
D1073027,D1009269,Nothing changed,9/30/2022 19:41,HW1,1
D1073027,D1009269, ,9/26/2022 15:45,HW1,1
D1073027,D1009269, ,9/27/2022 11:19,HW1,1
D1073027,D1009269, ,9/27/2022 11:48,HW1,1
D1073027,D1009269, ,9/30/2022 18:53,HW1,1
D1073027,D1009269, ,9/30/2022 19:41,HW1,1
D1073027,D1009269, ,9/26/2022 15:45,HW1,1
D1073027,D1009269, ,9/27/2022 11:19,HW1,1
D1073027,D1009269, ,9/27/2022 11:48,HW1,1
D1073027,D1009269, ,9/30/2022 18:53,HW1,1
D1073027,D1009269, ,9/30/2022 19:41,HW1,1
D1073027,D1009269, ,9/26/2022 15:45,HW1,1
D1073027,D1009269, ,9/27/2022 11:19,HW1,1
D1073027,D1009269, ,9/27/2022 11:48,HW1,1
D1073027,D1009269, ,9/30/2022 18:53,HW1,1
D1073027,D1009269, ,9/30/2022 19:41,HW1,1
D1073027,D1009269, ,9/26/2022 15:45,HW1,1
D1073027,D1009269, ,9/27/2022 11:19,HW1,1
D1073027,D1009269, ,9/27/2022 11:48,HW1,1
D1073027,D1009269, ,9/30/2022 18:53,HW1,1
D1073027,D1009269, ,9/30/2022 19:41,HW1,1
D1073027,D1009269, ,9/26/2022 15:45,HW1,1
D1073027,D1009269, ,9/27/2022 11:19,HW1,1
D1073027,D1009269, ,9/27/2022 11:48,HW1,1
D1073027,D1009269, ,9/30/2022 18:53,HW1,1
D1073027,D1009269, ,9/30/2022 19:41,HW1,1
D1009299,D1018720,是的,9/26/2022 15:45,HW1,1
D1009299,D1018720,是的,9/26/2022 17:30,HW1,1
D1009299,D1018720,是的,9/26/2022 15:45,HW1,1
D1009299,D1018720,是的,9/26/2022 17:30,HW1,1
D1009299,D1018720,是的,9/26/2022 15:45,HW1,1
D1009299,D1018720,是的,9/26/2022 17:30,HW1,1
D1009299,D1018720,是的,9/26/2022 15:45,HW1,1
D1009299,D1018720,是的,9/26/2022 17:30,HW1,1
D1009299,D1018720,是的,9/26/2022 15:45,HW1,1
D1009299,D1018720,是的,9/26/2022 17:30,HW1,1
D1009299,D1018720,沒有打JavaDoc,9/26/2022 15:45,HW1,1
D1009299,D1018720,沒有打JavaDoc,9/26/2022 17:30,HW1,1
D1090417,D1010467,,9/26/2022 15:45,HW1,1
D1090417,D1010467,,9/26/2022 15:45,HW1,1
D1090417,D1010467,,9/26/2022 15:45,HW1,1
D1090417,D1010467,,9/26/2022 15:45,HW1,1
D1090417,D1010467,,9/26/2022 15:45,HW1,1
D1090417,D1010467,,9/26/2022 15:45,HW1,1
D1090417,D1011264,"似乎沒有耶......？我這邊沒看到QAQ
",9/26/2022 15:45,HW1,1
D1090417,D1011264,是的喔！,9/26/2022 15:45,HW1,1
D1090417,D1011264,這次不需要來著,9/26/2022 15:45,HW1,1
D1090417,D1011264,是的,9/26/2022 15:45,HW1,1
D1090417,D1011264,棒棒搭~,9/26/2022 15:45,HW1,1
D1090417,D1011264,太趕了，我懂,9/26/2022 15:45,HW1,1
D1018631,D1051118,是,9/26/2022 15:45,HW1,1
D1018631,D1051118,是,9/26/2022 17:31,HW1,1
D1018631,D1051118,是,9/28/2022 15:19,HW1,1
D1018631,D1051118,是,9/26/2022 15:45,HW1,1
D1018631,D1051118,是,9/26/2022 17:31,HW1,1
D1018631,D1051118,是,9/28/2022 15:19,HW1,1
D1018631,D1051118,是,9/26/2022 15:45,HW1,1
D1018631,D1051118,是,9/26/2022 17:31,HW1,1
D1018631,D1051118,是,9/28/2022 15:19,HW1,1
D1018631,D1051118,是,9/26/2022 15:45,HW1,1
D1018631,D1051118,是,9/26/2022 17:31,HW1,1
D1018631,D1051118,是,9/28/2022 15:19,HW1,1
D1018631,D1051118,是,9/26/2022 15:45,HW1,1
D1018631,D1051118,是,9/26/2022 17:31,HW1,1
D1018631,D1051118,是,9/28/2022 15:19,HW1,1
D1018631,D1051118,沒有JavaDoc,9/26/2022 15:45,HW1,1
D1018631,D1051118,沒有JavaDoc,9/26/2022 17:31,HW1,1
D1018631,D1051118,沒有JavaDoc,9/28/2022 15:19,HW1,1
D1090477,D1012323,muy bien,9/26/2022 15:45,HW1,1
D1090477,D1012323,muy bien,9/26/2022 15:45,HW1,1
D1090477,D1012323,muy bien,9/26/2022 15:45,HW1,1
D1090477,D1012323,muy bien,9/26/2022 15:45,HW1,1
D1090477,D1012323,muy bien,9/26/2022 15:45,HW1,1
D1090477,D1012323,muy bien,9/26/2022 15:45,HW1,1
D1018599,D1051028,讚,9/26/2022 15:45,HW1,1
D1018599,D1051028,讚,9/26/2022 17:30,HW1,1
D1018599,D1051028,整齊但tab沒有照規定,9/26/2022 15:45,HW1,1
D1018599,D1051028,整齊但tab沒有照規定,9/26/2022 17:30,HW1,1
D1018599,D1051028,是,9/26/2022 15:45,HW1,1
D1018599,D1051028,是,9/26/2022 17:30,HW1,1
D1018599,D1051028,是,9/26/2022 15:45,HW1,1
D1018599,D1051028,是,9/26/2022 17:30,HW1,1
D1018599,D1051028,是,9/26/2022 15:45,HW1,1
D1018599,D1051028,是,9/26/2022 17:30,HW1,1
D1018599,D1051028,沒有寫javadoc,9/26/2022 15:45,HW1,1
D1018599,D1051028,沒有寫javadoc,9/26/2022 17:30,HW1,1
D1009269,D1030965,讚,9/26/2022 15:45,HW1,1
D1009269,D1030965,讚,9/26/2022 17:17,HW1,1
D1009269,D1030965,讚,9/28/2022 19:13,HW1,1
D1009269,D1030965,下次跟標準,9/26/2022 15:45,HW1,1
D1009269,D1030965,下次跟標準,9/26/2022 17:17,HW1,1
D1009269,D1030965,下次跟標準,9/28/2022 19:13,HW1,1
D1009269,D1030965,讚,9/26/2022 15:45,HW1,1
D1009269,D1030965,讚,9/26/2022 17:17,HW1,1
D1009269,D1030965,讚,9/28/2022 19:13,HW1,1
D1009269,D1030965,讚,9/26/2022 15:45,HW1,1
D1009269,D1030965,讚,9/26/2022 17:17,HW1,1
D1009269,D1030965,讚,9/28/2022 19:13,HW1,1
D1009269,D1030965,讚,9/26/2022 15:45,HW1,1
D1009269,D1030965,讚,9/26/2022 17:17,HW1,1
D1009269,D1030965,讚,9/28/2022 19:13,HW1,1
D1009269,D1030965,下次加一下,9/26/2022 15:45,HW1,1
D1009269,D1030965,下次加一下,9/26/2022 17:17,HW1,1
D1009269,D1030965,下次加一下,9/28/2022 19:13,HW1,1
D1051267,D1051769,是,9/26/2022 15:45,HW1,1
D1051267,D1051769,是,9/26/2022 17:30,HW1,1
D1051267,D1051769,是,9/26/2022 21:10,HW1,1
D1051267,D1051769,是,9/28/2022 16:24,HW1,1
D1051267,D1051769,是,9/26/2022 15:45,HW1,1
D1051267,D1051769,是,9/26/2022 17:30,HW1,1
D1051267,D1051769,是,9/26/2022 21:10,HW1,1
D1051267,D1051769,是,9/28/2022 16:24,HW1,1
D1051267,D1051769,是,9/26/2022 15:45,HW1,1
D1051267,D1051769,是,9/26/2022 17:30,HW1,1
D1051267,D1051769,是,9/26/2022 21:10,HW1,1
D1051267,D1051769,是,9/28/2022 16:24,HW1,1
D1051267,D1051769,是,9/26/2022 15:45,HW1,1
D1051267,D1051769,是,9/26/2022 17:30,HW1,1
D1051267,D1051769,是,9/26/2022 21:10,HW1,1
D1051267,D1051769,是,9/28/2022 16:24,HW1,1
D1051267,D1051769,是,9/26/2022 15:45,HW1,1
D1051267,D1051769,是,9/26/2022 17:30,HW1,1
D1051267,D1051769,是,9/26/2022 21:10,HW1,1
D1051267,D1051769,是,9/28/2022 16:24,HW1,1
D1051267,D1051769,main class 上沒有 java doc,9/26/2022 15:45,HW1,1
D1051267,D1051769,main class 上沒有 java doc,9/26/2022 17:30,HW1,1
D1051267,D1051769,main class 上沒有 java doc,9/26/2022 21:10,HW1,1
D1051267,D1051769,main class 上沒有 java doc,9/28/2022 16:24,HW1,1
D1090417,D1011175,否,9/26/2022 15:45,HW1,1
D1090417,D1011175,式,9/26/2022 15:45,HW1,1
D1090417,D1011175,是,9/26/2022 15:45,HW1,1
D1090417,D1011175,式,9/26/2022 15:45,HW1,1
D1090417,D1011175,是,9/26/2022 15:45,HW1,1
D1090417,D1011175,否,9/26/2022 15:45,HW1,1
D1051619,D1076789,棒,9/26/2022 15:45,HW1,1
D1051619,D1076789,棒,9/26/2022 17:34,HW1,1
D1051619,D1076789,棒,9/27/2022 20:19,HW1,1
D1051619,D1076789,記得要排版,9/26/2022 15:45,HW1,1
D1051619,D1076789,記得要排版,9/26/2022 17:34,HW1,1
D1051619,D1076789,記得要排版,9/27/2022 20:19,HW1,1
D1051619,D1076789,棒,9/26/2022 15:45,HW1,1
D1051619,D1076789,棒,9/26/2022 17:34,HW1,1
D1051619,D1076789,棒,9/27/2022 20:19,HW1,1
D1051619,D1076789,棒,9/26/2022 15:45,HW1,1
D1051619,D1076789,棒,9/26/2022 17:34,HW1,1
D1051619,D1076789,棒,9/27/2022 20:19,HW1,1
D1051619,D1076789,棒,9/26/2022 15:45,HW1,1
D1051619,D1076789,棒,9/26/2022 17:34,HW1,1
D1051619,D1076789,棒,9/27/2022 20:19,HW1,1
D1051619,D1076789,要寫註解喔~,9/26/2022 15:45,HW1,1
D1051619,D1076789,要寫註解喔~,9/26/2022 17:34,HW1,1
D1051619,D1076789,要寫註解喔~,9/27/2022 20:19,HW1,1
D1051118,D1051652,yes,9/26/2022 15:45,HW1,1
D1051118,D1051652,yes,9/26/2022 17:22,HW1,1
D1051118,D1051652,yes,9/26/2022 17:35,HW1,1
D1051118,D1051652,yes,9/26/2022 18:01,HW1,1
D1051118,D1051652,no,9/26/2022 15:45,HW1,1
D1051118,D1051652,no,9/26/2022 17:22,HW1,1
D1051118,D1051652,no,9/26/2022 17:35,HW1,1
D1051118,D1051652,no,9/26/2022 18:01,HW1,1
D1051118,D1051652,yes,9/26/2022 15:45,HW1,1
D1051118,D1051652,yes,9/26/2022 17:22,HW1,1
D1051118,D1051652,yes,9/26/2022 17:35,HW1,1
D1051118,D1051652,yes,9/26/2022 18:01,HW1,1
D1051118,D1051652,yes,9/26/2022 15:45,HW1,1
D1051118,D1051652,yes,9/26/2022 17:22,HW1,1
D1051118,D1051652,yes,9/26/2022 17:35,HW1,1
D1051118,D1051652,yes,9/26/2022 18:01,HW1,1
D1051118,D1051652,yes,9/26/2022 15:45,HW1,1
D1051118,D1051652,yes,9/26/2022 17:22,HW1,1
D1051118,D1051652,yes,9/26/2022 17:35,HW1,1
D1051118,D1051652,yes,9/26/2022 18:01,HW1,1
D1051118,D1051652,no,9/26/2022 15:45,HW1,1
D1051118,D1051652,no,9/26/2022 17:22,HW1,1
D1051118,D1051652,no,9/26/2022 17:35,HW1,1
D1051118,D1051652,no,9/26/2022 18:01,HW1,1
D1076758,D1009269, ,9/26/2022 15:45,HW1,1
D1076758,D1009269, ,9/26/2022 23:09,HW1,1
D1076758,D1009269, ,9/26/2022 23:37,HW1,1
D1076758,D1009269, ,10/3/2022 16:21,HW1,1
D1076758,D1009269, ,9/26/2022 15:45,HW1,1
D1076758,D1009269, ,9/26/2022 23:09,HW1,1
D1076758,D1009269, ,9/26/2022 23:37,HW1,1
D1076758,D1009269, ,10/3/2022 16:21,HW1,1
D1076758,D1009269,  ,9/26/2022 15:45,HW1,1
D1076758,D1009269,  ,9/26/2022 23:09,HW1,1
D1076758,D1009269,  ,9/26/2022 23:37,HW1,1
D1076758,D1009269,  ,10/3/2022 16:21,HW1,1
D1076758,D1009269, ,9/26/2022 15:45,HW1,1
D1076758,D1009269, ,9/26/2022 23:09,HW1,1
D1076758,D1009269, ,9/26/2022 23:37,HW1,1
D1076758,D1009269, ,10/3/2022 16:21,HW1,1
D1076758,D1009269, ,9/26/2022 15:45,HW1,1
D1076758,D1009269, ,9/26/2022 23:09,HW1,1
D1076758,D1009269, ,9/26/2022 23:37,HW1,1
D1076758,D1009269, ,10/3/2022 16:21,HW1,1
D1076758,D1009269, ,9/26/2022 15:45,HW1,1
D1076758,D1009269, ,9/26/2022 23:09,HW1,1
D1076758,D1009269, ,9/26/2022 23:37,HW1,1
D1076758,D1009269, ,10/3/2022 16:21,HW1,1
D1018661,D1051118,是,9/26/2022 15:45,HW1,1
D1018661,D1051118,是,9/26/2022 17:34,HW1,1
D1018661,D1051118,是,9/26/2022 17:37,HW1,1
D1018661,D1051118,是,9/26/2022 15:45,HW1,1
D1018661,D1051118,是,9/26/2022 17:34,HW1,1
D1018661,D1051118,是,9/26/2022 17:37,HW1,1
D1018661,D1051118,是,9/26/2022 15:45,HW1,1
D1018661,D1051118,是,9/26/2022 17:34,HW1,1
D1018661,D1051118,是,9/26/2022 17:37,HW1,1
D1018661,D1051118,是,9/26/2022 15:45,HW1,1
D1018661,D1051118,是,9/26/2022 17:34,HW1,1
D1018661,D1051118,是,9/26/2022 17:37,HW1,1
